date,region,state,rainfall_mm,temperature_c,humidity_pct,soil_saturation_pct,drought_prone_base,crop_stress_index
2019-12-23,Kochi,Kerala,0.95,23.24,40.73,11.59,0,25.97
2019-12-24,Kochi,Kerala,0.85,24.66,39.29,43.72,0,19.91
2019-12-25,Kochi,Kerala,0.32,23.18,45.97,25.31,0,23.18
2019-12-26,Kochi,Kerala,0.69,23.74,48.15,51.17,0,12.56
2019-12-27,Kochi,Kerala,0.83,22.01,40.2,25.6,0,19.08
2019-12-28,Kochi,Kerala,1.73,24.69,30.9,28.25,0,21.37
2019-12-29,Kochi,Kerala,4.13,22.53,41.66,33.49,0,13.72
2019-12-30,Kochi,Kerala,0.7,24.28,35.12,14.28,0,22.87
2019-12-31,Kochi,Kerala,0.34,23.94,45.17,35.67,0,21.24
2020-01-01,Kochi,Kerala,1.02,19.51,39.53,25.57,0,20.92
2020-01-02,Kochi,Kerala,0.27,24.31,34.25,30.51,0,25.79
2020-01-03,Kochi,Kerala,3.01,22.72,44.43,26.33,0,24.82
2020-01-04,Kochi,Kerala,0.0,26.43,39.15,29.27,0,13.92
2020-01-05,Kochi,Kerala,0.33,21.04,38.13,19.8,0,16.56
2020-01-06,Kochi,Kerala,3.09,24.25,51.1,25.34,0,21.15
2020-01-07,Kochi,Kerala,2.16,26.18,48.45,31.33,0,17.41
2020-01-08,Kochi,Kerala,1.88,23.86,52.06,32.87,0,29.01
2020-01-09,Kochi,Kerala,1.04,24.27,47.55,36.08,0,25.01
2020-01-10,Kochi,Kerala,5.4,21.81,48.71,27.81,0,13.2
2020-01-11,Kochi,Kerala,0.61,23.26,41.13,40.28,0,15.91
2020-01-12,Kochi,Kerala,1.79,25.97,37.73,33.8,0,12.78
2020-01-13,Kochi,Kerala,0.21,21.74,48.43,50.8,0,21.75
2020-01-14,Kochi,Kerala,0.42,25.48,48.9,17.24,0,16.76
2020-01-15,Kochi,Kerala,0.81,25.2,52.3,43.75,0,16.22
2020-01-16,Kochi,Kerala,2.28,22.07,36.86,29.01,0,12.53
2020-01-17,Kochi,Kerala,0.03,24.81,42.55,43.25,0,24.43
2020-01-18,Kochi,Kerala,2.47,24.77,36.21,37.08,0,15.03
2020-01-19,Kochi,Kerala,0.63,23.9,44.6,37.07,0,15.16
2020-01-20,Kochi,Kerala,0.17,24.6,33.91,14.73,0,10.48
2020-01-21,Kochi,Kerala,0.12,22.05,52.0,26.74,0,21.96
2020-01-22,Kochi,Kerala,4.28,23.69,39.31,49.48,0,19.01
2020-01-23,Kochi,Kerala,0.02,21.57,51.91,27.49,0,23.65
2020-01-24,Kochi,Kerala,0.02,22.28,43.14,43.83,0,27.17
2020-01-25,Kochi,Kerala,0.17,25.38,47.41,29.41,0,20.95
2020-01-26,Kochi,Kerala,1.62,25.21,60.94,32.08,0,17.47
2020-01-27,Kochi,Kerala,0.32,23.46,44.1,43.73,0,11.82
2020-01-28,Kochi,Kerala,0.13,21.66,55.67,39.79,0,20.47
2020-01-29,Kochi,Kerala,0.01,26.57,50.79,29.62,0,21.76
2020-01-30,Kochi,Kerala,0.61,21.63,51.39,42.4,0,20.98
2020-01-31,Kochi,Kerala,0.63,26.03,43.99,50.72,0,9.95
2020-02-01,Kochi,Kerala,1.82,23.52,41.98,29.75,0,25.27
2020-02-02,Kochi,Kerala,5.45,27.04,42.28,27.89,0,20.38
2020-02-03,Kochi,Kerala,1.3,25.67,47.99,34.52,0,17.4
2020-02-04,Kochi,Kerala,0.11,24.38,30.34,30.19,0,18.52
2020-02-05,Kochi,Kerala,3.87,21.79,32.11,52.83,0,8.46
2020-02-06,Kochi,Kerala,0.27,24.94,39.41,19.71,0,21.48
2020-02-07,Kochi,Kerala,1.19,24.66,27.49,17.73,0,17.69
2020-02-08,Kochi,Kerala,3.87,24.76,35.87,25.68,0,12.41
2020-02-09,Kochi,Kerala,0.68,24.47,46.76,37.23,0,29.53
2020-02-10,Kochi,Kerala,0.08,25.01,48.57,39.41,0,27.68
2020-02-11,Kochi,Kerala,0.41,25.36,37.11,37.34,0,23.41
2020-02-12,Kochi,Kerala,0.01,24.04,39.21,14.13,0,19.89
2020-02-13,Kochi,Kerala,0.38,26.45,37.18,43.3,0,13.6
2020-02-14,Kochi,Kerala,0.93,24.86,32.83,34.72,0,19.44
2020-02-15,Kochi,Kerala,0.31,26.97,50.4,34.71,0,22.19
2020-02-16,Kochi,Kerala,0.0,26.91,35.51,20.94,0,19.46
2020-02-17,Kochi,Kerala,0.04,23.51,40.36,30.46,0,19.8
2020-02-18,Kochi,Kerala,0.46,26.32,29.72,19.82,0,20.7
2020-02-19,Kochi,Kerala,0.57,26.92,22.0,22.14,0,14.0
2020-02-20,Kochi,Kerala,1.9,25.14,52.19,24.2,0,23.15
2020-02-21,Kochi,Kerala,0.48,25.47,41.31,27.1,0,24.8
2020-02-22,Kochi,Kerala,0.13,28.84,41.58,22.36,0,17.78
2020-02-23,Kochi,Kerala,3.37,23.61,42.3,35.65,0,14.84
2020-02-24,Kochi,Kerala,0.53,24.53,47.73,23.0,0,30.34
2020-02-25,Kochi,Kerala,0.03,25.2,46.16,17.88,0,25.69
2020-02-26,Kochi,Kerala,9.16,28.37,45.52,42.96,0,3.82
2020-02-27,Kochi,Kerala,0.03,25.33,34.01,33.22,0,19.47
2020-02-28,Kochi,Kerala,0.02,24.87,43.45,20.21,0,14.89
2020-02-29,Kochi,Kerala,0.15,24.48,48.02,14.13,0,15.37
2020-03-01,Kochi,Kerala,0.03,23.85,41.9,13.84,0,16.54
2020-03-02,Kochi,Kerala,0.37,29.83,39.94,17.09,0,20.03
2020-03-03,Kochi,Kerala,0.22,26.74,41.22,19.16,0,19.23
2020-03-04,Kochi,Kerala,1.6,25.19,35.3,38.83,0,12.73
2020-03-05,Kochi,Kerala,0.62,26.49,55.59,31.65,0,14.26
2020-03-06,Kochi,Kerala,0.41,23.5,43.31,29.93,0,9.49
2020-03-07,Kochi,Kerala,0.22,23.52,37.67,40.01,0,19.44
2020-03-08,Kochi,Kerala,0.27,26.23,37.32,20.26,0,21.21
2020-03-09,Kochi,Kerala,2.15,29.21,38.4,34.68,0,23.23
2020-03-10,Kochi,Kerala,0.01,26.19,32.81,21.95,0,24.9
2020-03-11,Kochi,Kerala,4.66,25.76,48.57,26.94,0,18.16
2020-03-12,Kochi,Kerala,0.16,27.27,61.66,44.43,0,17.9
2020-03-13,Kochi,Kerala,0.29,27.31,49.25,47.46,0,30.56
2020-03-14,Kochi,Kerala,1.98,27.29,46.64,18.02,0,14.38
2020-03-15,Kochi,Kerala,2.24,27.36,33.96,27.18,0,12.1
2020-03-16,Kochi,Kerala,1.67,26.09,42.36,32.25,0,16.86
2020-03-17,Kochi,Kerala,2.22,26.35,42.33,32.38,0,19.86
2020-03-18,Kochi,Kerala,0.52,28.57,49.46,36.3,0,26.49
2020-03-19,Kochi,Kerala,0.15,27.96,37.16,29.37,0,17.56
2020-03-20,Kochi,Kerala,0.77,25.58,37.15,5.0,0,11.51
2020-03-21,Kochi,Kerala,10.42,26.92,51.96,38.14,0,18.46
2020-03-22,Kochi,Kerala,0.05,26.4,34.27,35.56,0,17.72
2020-03-23,Kochi,Kerala,0.72,27.87,37.53,49.08,0,14.29
2020-03-24,Kochi,Kerala,1.78,28.52,48.22,24.99,0,14.55
2020-03-25,Kochi,Kerala,0.05,26.65,38.59,37.37,0,20.63
2020-03-26,Kochi,Kerala,0.16,29.35,37.62,33.63,0,11.08
2020-03-27,Kochi,Kerala,2.0,28.35,42.58,66.14,0,26.37
2020-03-28,Kochi,Kerala,0.69,27.78,29.88,26.59,0,18.81
2020-03-29,Kochi,Kerala,0.13,30.03,52.17,34.66,0,20.28
2020-03-30,Kochi,Kerala,3.62,26.39,35.56,31.96,0,23.42
2020-03-31,Kochi,Kerala,2.34,27.4,47.03,35.24,0,15.08
2020-04-01,Kochi,Kerala,0.51,28.19,48.32,34.41,0,20.04
2020-04-02,Kochi,Kerala,0.05,26.79,55.47,21.61,0,19.53
2020-04-03,Kochi,Kerala,1.95,29.18,62.21,45.46,0,21.41
2020-04-04,Kochi,Kerala,7.53,28.88,49.68,34.69,0,28.45
2020-04-05,Kochi,Kerala,4.15,30.93,49.59,66.03,0,16.14
2020-04-06,Kochi,Kerala,2.44,29.92,54.55,39.0,0,18.42
2020-04-07,Kochi,Kerala,0.0,28.51,50.38,30.31,0,30.56
2020-04-08,Kochi,Kerala,4.75,29.45,40.23,48.46,0,13.11
2020-04-09,Kochi,Kerala,8.52,26.16,54.19,51.93,0,23.8
2020-04-10,Kochi,Kerala,0.85,28.11,38.86,34.1,0,19.96
2020-04-11,Kochi,Kerala,0.15,29.48,42.15,37.78,0,25.07
2020-04-12,Kochi,Kerala,3.9,28.26,41.97,50.04,0,20.85
2020-04-13,Kochi,Kerala,1.7,27.72,55.5,32.11,0,20.74
2020-04-14,Kochi,Kerala,0.0,30.73,39.47,24.06,0,18.46
2020-04-15,Kochi,Kerala,0.02,29.64,45.55,30.45,0,19.24
2020-04-16,Kochi,Kerala,0.17,33.75,39.52,31.13,0,38.33
2020-04-17,Kochi,Kerala,0.4,30.13,31.08,48.69,0,18.39
2020-04-18,Kochi,Kerala,0.42,28.96,28.94,41.55,0,14.36
2020-04-19,Kochi,Kerala,3.91,30.01,49.4,31.13,0,13.17
2020-04-20,Kochi,Kerala,3.57,28.91,41.67,52.4,0,25.28
2020-04-21,Kochi,Kerala,5.72,29.31,51.14,19.03,0,25.12
2020-04-22,Kochi,Kerala,10.71,29.38,41.47,25.32,0,11.05
2020-04-23,Kochi,Kerala,0.36,29.21,50.14,14.0,0,19.71
2020-04-24,Kochi,Kerala,0.91,30.07,45.78,26.09,0,26.03
2020-04-25,Kochi,Kerala,0.66,29.62,55.41,25.19,0,21.13
2020-04-26,Kochi,Kerala,0.39,28.68,43.93,21.64,0,20.14
2020-04-27,Kochi,Kerala,2.35,27.73,39.68,21.84,0,21.91
2020-04-28,Kochi,Kerala,0.87,27.43,49.48,34.47,0,14.02
2020-04-29,Kochi,Kerala,0.91,30.47,27.98,30.36,0,18.0
2020-04-30,Kochi,Kerala,0.0,30.03,39.1,27.53,0,23.95
2020-05-01,Kochi,Kerala,0.43,29.21,49.95,34.16,0,20.79
2020-05-02,Kochi,Kerala,0.62,29.66,67.66,22.33,0,22.0
2020-05-03,Kochi,Kerala,0.06,30.57,44.12,37.63,0,22.71
2020-05-04,Kochi,Kerala,2.57,32.77,39.85,36.33,0,23.34
2020-05-05,Kochi,Kerala,0.72,28.22,44.42,9.05,0,21.76
2020-05-06,Kochi,Kerala,0.36,29.28,61.06,37.78,0,26.31
2020-05-07,Kochi,Kerala,0.16,29.26,48.98,39.68,0,22.5
2020-05-08,Kochi,Kerala,2.37,28.84,50.8,30.52,0,22.48
2020-05-09,Kochi,Kerala,2.62,32.62,55.52,35.0,0,24.48
2020-05-10,Kochi,Kerala,0.02,28.86,53.77,40.59,0,18.74
2020-05-11,Kochi,Kerala,0.14,30.11,58.19,31.48,0,18.1
2020-05-12,Kochi,Kerala,9.72,33.04,51.13,42.4,0,24.77
2020-05-13,Kochi,Kerala,0.02,31.4,49.19,5.0,0,22.5
2020-05-14,Kochi,Kerala,3.76,31.35,56.61,36.63,0,26.49
2020-05-15,Kochi,Kerala,0.98,30.96,58.55,27.83,0,26.12
2020-05-16,Kochi,Kerala,0.88,32.05,60.62,33.1,0,31.99
2020-05-17,Kochi,Kerala,1.91,33.65,54.19,31.97,0,42.66
2020-05-18,Kochi,Kerala,2.27,29.14,44.79,32.8,0,19.74
2020-05-19,Kochi,Kerala,0.76,29.38,70.1,36.52,0,21.97
2020-05-20,Kochi,Kerala,0.38,30.11,54.55,23.32,0,21.16
2020-05-21,Kochi,Kerala,0.3,29.16,23.1,19.8,0,11.79
2020-05-22,Kochi,Kerala,11.03,30.93,41.57,38.23,0,12.91
2020-05-23,Kochi,Kerala,0.35,30.35,49.41,29.44,0,23.58
2020-05-24,Kochi,Kerala,0.07,31.91,42.69,55.26,0,25.42
2020-05-25,Kochi,Kerala,0.67,30.94,44.68,36.12,0,23.18
2020-05-26,Kochi,Kerala,0.26,29.48,61.16,31.22,0,12.76
2020-05-27,Kochi,Kerala,5.34,30.85,43.51,45.34,0,22.18
2020-05-28,Kochi,Kerala,11.9,31.03,56.88,39.6,0,16.7
2020-05-29,Kochi,Kerala,2.8,31.83,45.46,24.17,0,26.86
2020-05-30,Kochi,Kerala,0.61,33.68,55.2,26.9,0,35.38
2020-05-31,Kochi,Kerala,7.55,31.62,57.29,32.82,0,14.59
2020-06-01,Kochi,Kerala,12.92,27.91,60.89,40.3,0,19.06
2020-06-02,Kochi,Kerala,0.02,31.14,63.37,28.14,0,18.23
2020-06-03,Kochi,Kerala,1.2,31.69,68.04,16.67,0,24.67
2020-06-04,Kochi,Kerala,1.07,31.61,86.86,33.87,0,24.16
2020-06-05,Kochi,Kerala,18.17,33.76,65.6,18.03,0,31.13
2020-06-06,Kochi,Kerala,3.96,31.27,64.25,29.69,0,23.65
2020-06-07,Kochi,Kerala,9.77,31.41,79.85,43.61,0,25.58
2020-06-08,Kochi,Kerala,34.81,31.93,70.77,53.38,0,11.35
2020-06-09,Kochi,Kerala,3.86,29.43,79.82,27.04,0,17.96
2020-06-10,Kochi,Kerala,1.31,31.7,45.14,49.86,0,22.13
2020-06-11,Kochi,Kerala,6.19,30.57,70.06,28.45,0,16.84
2020-06-12,Kochi,Kerala,11.15,29.83,57.51,22.78,0,14.62
2020-06-13,Kochi,Kerala,0.61,29.96,51.71,19.1,0,20.99
2020-06-14,Kochi,Kerala,6.85,30.99,62.39,55.85,0,17.33
2020-06-15,Kochi,Kerala,15.32,31.15,51.23,48.21,0,23.99
2020-06-16,Kochi,Kerala,0.82,34.72,64.77,18.78,0,39.99
2020-06-17,Kochi,Kerala,0.68,32.36,68.18,19.55,0,23.57
2020-06-18,Kochi,Kerala,3.36,31.84,76.74,30.97,0,33.13
2020-06-19,Kochi,Kerala,0.88,31.36,68.92,43.25,0,16.59
2020-06-20,Kochi,Kerala,7.07,34.66,73.92,43.51,0,37.09
2020-06-21,Kochi,Kerala,0.08,29.87,73.57,31.09,0,17.25
2020-06-22,Kochi,Kerala,0.56,31.78,53.48,16.3,0,34.72
2020-06-23,Kochi,Kerala,1.1,30.13,77.85,36.24,0,24.16
2020-06-24,Kochi,Kerala,0.11,32.05,59.83,27.44,0,22.33
2020-06-25,Kochi,Kerala,1.54,32.75,73.04,22.93,0,35.27
2020-06-26,Kochi,Kerala,0.55,32.4,56.77,23.81,0,19.25
2020-06-27,Kochi,Kerala,13.43,29.81,61.34,44.14,0,17.48
2020-06-28,Kochi,Kerala,5.31,31.69,68.49,45.51,0,23.89
2020-06-29,Kochi,Kerala,16.38,32.09,67.12,45.86,0,15.64
2020-06-30,Kochi,Kerala,30.57,30.93,70.25,54.95,0,13.36
2020-07-01,Kochi,Kerala,7.87,29.05,62.79,40.54,0,19.96
2020-07-02,Kochi,Kerala,5.87,31.42,78.81,30.5,0,23.73
2020-07-03,Kochi,Kerala,2.94,30.81,67.65,28.09,0,23.22
2020-07-04,Kochi,Kerala,0.34,32.62,86.02,29.75,0,32.65
2020-07-05,Kochi,Kerala,0.62,31.94,61.53,9.23,0,25.7
2020-07-06,Kochi,Kerala,26.09,31.58,84.76,43.57,0,16.1
2020-07-07,Kochi,Kerala,12.64,29.88,74.25,37.16,0,4.39
2020-07-08,Kochi,Kerala,0.6,31.25,91.31,27.7,0,9.7
2020-07-09,Kochi,Kerala,1.05,29.82,70.89,31.84,0,21.81
2020-07-10,Kochi,Kerala,5.28,34.32,78.44,39.02,0,36.6
2020-07-11,Kochi,Kerala,0.6,29.83,67.82,21.7,0,16.38
2020-07-12,Kochi,Kerala,21.73,32.14,74.5,45.04,0,12.31
2020-07-13,Kochi,Kerala,8.25,30.14,81.23,38.31,0,23.05
2020-07-14,Kochi,Kerala,0.45,33.24,78.11,31.17,0,30.18
2020-07-15,Kochi,Kerala,4.71,31.77,79.69,27.95,0,21.71
2020-07-16,Kochi,Kerala,3.08,31.29,88.68,24.85,0,19.89
2020-07-17,Kochi,Kerala,17.83,32.09,68.99,37.79,0,23.44
2020-07-18,Kochi,Kerala,20.24,30.01,60.88,35.2,0,0.0
2020-07-19,Kochi,Kerala,8.87,30.75,92.93,51.03,0,20.0
2020-07-20,Kochi,Kerala,10.72,31.34,80.93,38.56,0,16.43
2020-07-21,Kochi,Kerala,42.89,33.08,83.5,65.03,0,11.6
2020-07-22,Kochi,Kerala,9.54,29.15,62.79,35.28,0,18.57
2020-07-23,Kochi,Kerala,19.4,30.07,72.5,50.9,0,8.15
2020-07-24,Kochi,Kerala,15.48,31.44,84.09,46.26,0,16.64
2020-07-25,Kochi,Kerala,46.59,30.01,92.36,61.01,0,0.0
2020-07-26,Kochi,Kerala,34.09,29.73,82.31,65.5,0,0.21
2020-07-27,Kochi,Kerala,11.51,30.59,87.41,56.3,0,12.05
2020-07-28,Kochi,Kerala,1.23,31.06,80.19,40.02,0,24.78
2020-07-29,Kochi,Kerala,4.92,31.97,84.87,27.74,0,24.24
2020-07-30,Kochi,Kerala,0.8,33.58,63.79,34.47,0,31.71
2020-07-31,Kochi,Kerala,3.13,31.96,90.17,37.31,0,28.61
2020-08-01,Kochi,Kerala,5.64,30.46,77.96,38.48,0,14.52
2020-08-02,Kochi,Kerala,3.25,30.68,70.51,46.11,0,15.42
2020-08-03,Kochi,Kerala,0.81,32.04,79.07,43.95,0,14.8
2020-08-04,Kochi,Kerala,6.8,30.42,86.02,55.66,0,18.2
2020-08-05,Kochi,Kerala,10.37,32.87,81.82,27.7,0,26.25
2020-08-06,Kochi,Kerala,19.54,30.47,56.85,44.83,0,11.79
2020-08-07,Kochi,Kerala,0.59,30.68,80.93,22.2,0,19.47
2020-08-08,Kochi,Kerala,37.77,29.44,74.1,79.45,0,6.29
2020-08-09,Kochi,Kerala,27.11,32.81,79.0,54.76,0,13.9
2020-08-10,Kochi,Kerala,9.59,32.17,70.47,35.17,0,32.76
2020-08-11,Kochi,Kerala,5.18,31.75,62.99,31.5,0,22.92
2020-08-12,Kochi,Kerala,1.79,28.74,75.3,37.64,0,14.93
2020-08-13,Kochi,Kerala,6.32,27.94,73.04,37.42,0,14.8
2020-08-14,Kochi,Kerala,7.13,31.8,68.72,44.98,0,23.19
2020-08-15,Kochi,Kerala,3.15,29.55,72.68,39.67,0,20.25
2020-08-16,Kochi,Kerala,0.99,31.29,65.49,24.04,0,33.96
2020-08-17,Kochi,Kerala,5.9,30.79,72.58,46.34,0,20.82
2020-08-18,Kochi,Kerala,3.68,28.34,87.06,22.65,0,22.26
2020-08-19,Kochi,Kerala,4.38,30.42,71.71,22.88,0,24.0
2020-08-20,Kochi,Kerala,5.32,30.91,70.62,29.48,0,23.09
2020-08-21,Kochi,Kerala,4.43,30.79,65.11,40.25,0,30.46
2020-08-22,Kochi,Kerala,23.72,28.35,65.11,41.76,0,6.39
2020-08-23,Kochi,Kerala,14.89,28.44,77.72,49.14,0,9.35
2020-08-24,Kochi,Kerala,11.35,27.86,68.89,26.83,0,8.16
2020-08-25,Kochi,Kerala,9.47,26.91,68.04,33.5,0,13.82
2020-08-26,Kochi,Kerala,3.3,30.12,66.55,41.13,0,8.24
2020-08-27,Kochi,Kerala,6.56,28.02,77.88,34.82,0,19.75
2020-08-28,Kochi,Kerala,28.44,27.21,74.06,56.47,0,2.21
2020-08-29,Kochi,Kerala,28.24,29.47,64.96,59.78,0,9.03
2020-08-30,Kochi,Kerala,32.79,29.64,68.37,42.8,0,5.31
2020-08-31,Kochi,Kerala,0.14,30.85,63.3,28.87,0,17.25
2020-09-01,Kochi,Kerala,0.1,28.65,64.24,25.33,0,30.36
2020-09-02,Kochi,Kerala,0.25,27.86,67.27,28.33,0,15.95
2020-09-03,Kochi,Kerala,1.34,27.57,63.31,27.74,0,15.01
2020-09-04,Kochi,Kerala,2.3,28.25,61.81,34.14,0,16.71
2020-09-05,Kochi,Kerala,41.89,27.92,60.14,62.48,0,2.3
2020-09-06,Kochi,Kerala,3.64,27.72,70.83,36.94,0,12.72
2020-09-07,Kochi,Kerala,2.02,29.78,60.93,8.11,0,22.93
2020-09-08,Kochi,Kerala,4.53,29.35,75.0,44.92,0,18.35
2020-09-09,Kochi,Kerala,19.25,29.14,56.61,43.68,0,9.38
2020-09-10,Kochi,Kerala,23.13,27.78,63.29,58.52,0,3.12
2020-09-11,Kochi,Kerala,8.38,28.68,61.23,33.66,0,16.24
2020-09-12,Kochi,Kerala,12.3,27.24,76.16,36.04,0,12.42
2020-09-13,Kochi,Kerala,2.16,26.62,75.49,28.21,0,8.7
2020-09-14,Kochi,Kerala,6.8,26.98,46.22,32.65,0,18.07
2020-09-15,Kochi,Kerala,1.3,28.48,62.33,23.07,0,14.58
2020-09-16,Kochi,Kerala,14.0,27.99,67.38,41.37,0,11.32
2020-09-17,Kochi,Kerala,7.35,25.69,43.74,36.2,0,11.82
2020-09-18,Kochi,Kerala,0.51,24.95,70.08,38.07,0,17.88
2020-09-19,Kochi,Kerala,11.82,25.31,55.11,38.16,0,11.68
2020-09-20,Kochi,Kerala,5.28,26.22,59.49,37.44,0,15.34
2020-09-21,Kochi,Kerala,14.91,27.62,57.1,58.45,0,10.15
2020-09-22,Kochi,Kerala,0.4,31.16,63.54,31.49,0,20.92
2020-09-23,Kochi,Kerala,18.1,26.51,60.55,62.17,0,15.86
2020-09-24,Kochi,Kerala,13.76,26.55,70.0,31.08,0,15.2
2020-09-25,Kochi,Kerala,2.43,25.05,66.61,43.13,0,21.3
2020-09-26,Kochi,Kerala,0.1,29.91,64.73,35.8,0,26.35
2020-09-27,Kochi,Kerala,6.48,27.52,57.94,21.89,0,13.89
2020-09-28,Kochi,Kerala,8.01,26.35,56.69,25.32,0,17.99
2020-09-29,Kochi,Kerala,0.93,24.73,56.34,27.95,0,16.65
2020-09-30,Kochi,Kerala,7.18,27.66,60.71,45.83,0,11.98
2020-10-01,Kochi,Kerala,9.13,26.7,57.34,50.46,0,21.79
2020-10-02,Kochi,Kerala,0.04,26.24,58.85,34.64,0,15.49
2020-10-03,Kochi,Kerala,2.4,28.27,44.23,25.45,0,30.98
2020-10-04,Kochi,Kerala,0.16,27.71,60.68,33.81,0,31.62
2020-10-05,Kochi,Kerala,1.23,26.09,57.75,31.24,0,8.39
2020-10-06,Kochi,Kerala,4.52,26.6,61.99,31.22,0,22.14
2020-10-07,Kochi,Kerala,0.02,27.13,50.76,30.6,0,15.59
2020-10-08,Kochi,Kerala,0.72,24.46,38.17,21.01,0,22.31
2020-10-09,Kochi,Kerala,0.27,25.84,48.09,14.37,0,20.64
2020-10-10,Kochi,Kerala,1.95,23.91,53.56,5.0,0,6.17
2020-10-11,Kochi,Kerala,0.13,22.66,53.81,12.02,0,20.33
2020-10-12,Kochi,Kerala,0.3,27.87,44.98,16.22,0,26.3
2020-10-13,Kochi,Kerala,0.07,26.13,60.46,34.43,0,21.07
2020-10-14,Kochi,Kerala,0.0,25.04,43.82,15.98,0,29.32
2020-10-15,Kochi,Kerala,0.13,25.58,44.4,31.91,0,16.21
2020-10-16,Kochi,Kerala,0.27,23.55,50.04,46.35,0,29.28
2020-10-17,Kochi,Kerala,0.7,21.22,52.61,20.52,0,19.48
2020-10-18,Kochi,Kerala,0.0,24.17,56.46,14.89,0,13.35
2020-10-19,Kochi,Kerala,1.25,26.5,37.56,35.99,0,22.05
2020-10-20,Kochi,Kerala,3.31,27.67,51.37,29.63,0,26.85
2020-10-21,Kochi,Kerala,3.62,25.36,37.49,19.45,0,19.08
2020-10-22,Kochi,Kerala,0.02,24.3,45.04,18.05,0,21.09
2020-10-23,Kochi,Kerala,2.94,26.99,44.08,23.65,0,19.05
2020-10-24,Kochi,Kerala,1.67,23.55,40.54,20.5,0,8.21
2020-10-25,Kochi,Kerala,0.12,23.88,64.66,15.6,0,30.1
2020-10-26,Kochi,Kerala,0.79,26.33,53.94,48.76,0,29.12
2020-10-27,Kochi,Kerala,4.79,26.64,56.18,25.4,0,25.1
2020-10-28,Kochi,Kerala,1.11,25.52,49.65,28.26,0,21.6
2020-10-29,Kochi,Kerala,0.17,23.95,51.76,44.65,0,20.42
2020-10-30,Kochi,Kerala,1.26,26.37,46.14,28.15,0,17.79
2020-10-31,Kochi,Kerala,4.33,25.15,55.39,18.76,0,25.76
2020-11-01,Kochi,Kerala,3.7,27.36,46.59,52.58,0,22.28
2020-11-02,Kochi,Kerala,0.24,26.72,38.62,22.18,0,14.09
2020-11-03,Kochi,Kerala,1.52,23.19,51.66,34.08,0,16.93
2020-11-04,Kochi,Kerala,0.64,20.69,43.22,51.34,0,21.46
2020-11-05,Kochi,Kerala,0.91,23.49,44.02,5.0,0,16.8
2020-11-06,Kochi,Kerala,0.09,22.42,45.58,30.73,0,23.48
2020-11-07,Kochi,Kerala,1.64,25.35,41.98,26.75,0,29.28
2020-11-08,Kochi,Kerala,0.69,23.26,44.91,28.62,0,29.69
2020-11-09,Kochi,Kerala,0.15,23.52,53.45,40.06,0,23.44
2020-11-10,Kochi,Kerala,0.26,23.37,55.63,27.05,0,15.44
2020-11-11,Kochi,Kerala,0.07,23.38,42.74,30.16,0,24.9
2020-11-12,Kochi,Kerala,2.19,22.35,35.46,26.45,0,12.82
2020-11-13,Kochi,Kerala,1.62,23.01,39.79,49.43,0,16.78
2020-11-14,Kochi,Kerala,0.76,25.64,34.47,30.73,0,16.23
2020-11-15,Kochi,Kerala,2.09,24.28,34.57,35.96,0,17.85
2020-11-16,Kochi,Kerala,0.05,28.82,42.77,28.85,0,21.64
2020-11-17,Kochi,Kerala,4.24,25.06,34.51,36.21,0,23.33
2020-11-18,Kochi,Kerala,0.27,26.32,44.58,24.62,0,21.48
2020-11-19,Kochi,Kerala,1.54,26.41,38.01,28.85,0,11.05
2020-11-20,Kochi,Kerala,0.45,21.85,48.28,42.57,0,22.95
2020-11-21,Kochi,Kerala,1.86,22.61,51.57,17.77,0,23.15
2020-11-22,Kochi,Kerala,1.27,24.32,55.26,32.66,0,23.63
2020-11-23,Kochi,Kerala,4.36,25.81,43.99,31.05,0,14.5
2020-11-24,Kochi,Kerala,0.9,23.54,48.88,30.81,0,18.76
2020-11-25,Kochi,Kerala,0.15,25.08,49.62,41.59,0,17.76
2020-11-26,Kochi,Kerala,0.7,23.32,57.44,20.52,0,24.07
2020-11-27,Kochi,Kerala,0.94,22.82,44.9,13.01,0,10.23
2020-11-28,Kochi,Kerala,0.01,22.03,47.85,50.75,0,17.67
2020-11-29,Kochi,Kerala,0.41,24.34,43.67,49.47,0,26.6
2020-11-30,Kochi,Kerala,0.52,22.3,43.94,16.6,0,17.4
2020-12-01,Kochi,Kerala,1.01,26.35,44.33,20.78,0,26.33
2020-12-02,Kochi,Kerala,0.12,23.55,43.46,36.5,0,24.07
2020-12-03,Kochi,Kerala,0.51,25.53,41.65,21.37,0,10.28
2020-12-04,Kochi,Kerala,0.1,25.29,50.02,44.27,0,15.61
2020-12-05,Kochi,Kerala,0.47,24.83,46.27,27.16,0,29.45
2020-12-06,Kochi,Kerala,4.21,24.97,54.06,43.06,0,9.31
2020-12-07,Kochi,Kerala,2.18,27.49,55.41,38.86,0,15.86
2020-12-08,Kochi,Kerala,0.34,20.43,39.4,27.79,0,20.35
2020-12-09,Kochi,Kerala,1.29,23.47,43.52,23.36,0,20.67
2020-12-10,Kochi,Kerala,3.53,20.6,43.42,41.5,0,26.48
2020-12-11,Kochi,Kerala,0.39,23.79,51.54,24.72,0,14.88
2020-12-12,Kochi,Kerala,0.56,23.33,28.33,15.9,0,20.36
2020-12-13,Kochi,Kerala,3.73,24.91,46.76,45.7,0,21.96
