date,region,state,rainfall_mm,temperature_c,humidity_pct,water_storage_pct,pop_density_per_km2,drought_prone_base,water_stress_event
2019-11-01,Kochi,Kerala,1.79,25.74,41.69,74.4,3805.9971876216723,0,1
2019-11-02,Kochi,Kerala,0.83,25.01,57.56,42.31,3372.450053677516,0,1
2019-11-03,Kochi,Kerala,0.45,24.8,39.47,71.86,2960.742926307571,0,1
2019-11-04,Kochi,Kerala,0.0,23.2,43.82,21.71,4372.874452004797,0,1
2019-11-05,Kochi,Kerala,0.04,23.2,47.7,78.93,3526.3898401011215,0,0
2019-11-06,Kochi,Kerala,1.19,25.52,49.6,42.58,3775.1697440285197,0,1
2019-11-07,Kochi,Kerala,0.2,24.96,37.17,48.21,3188.573385795981,0,0
2019-11-08,Kochi,Kerala,0.95,23.38,68.23,85.59,3522.6063799301273,0,0
2019-11-09,Kochi,Kerala,1.28,23.49,35.16,28.56,3311.9821720953037,0,1
2019-11-10,Kochi,Kerala,0.11,24.92,50.9,61.07,3679.029795671717,0,1
2019-11-11,Kochi,Kerala,0.09,23.92,37.21,41.76,3076.3604452760237,0,1
2019-11-12,Kochi,Kerala,0.96,23.08,50.22,44.26,3356.8853184269237,0,1
2019-11-13,Kochi,Kerala,0.07,24.36,34.16,54.98,2717.7375757354666,0,0
2019-11-14,Kochi,Kerala,0.24,26.65,58.4,59.49,3054.4666499410932,0,1
2019-11-15,Kochi,Kerala,2.17,25.59,50.16,40.08,3804.3865148430714,0,1
2019-11-16,Kochi,Kerala,0.04,23.07,21.83,39.99,4074.9311027026815,0,1
2019-11-17,Kochi,Kerala,0.03,23.73,42.69,69.52,3909.2445381745597,0,0
2019-11-18,Kochi,Kerala,0.04,23.69,23.62,57.28,3564.528347511483,0,1
2019-11-19,Kochi,Kerala,3.07,24.05,46.19,83.2,3261.434906614348,0,0
2019-11-20,Kochi,Kerala,0.12,24.01,39.08,52.5,3286.4653968800103,0,1
2019-11-21,Kochi,Kerala,0.2,26.34,42.19,59.21,4055.1013408359536,0,1
2019-11-22,Kochi,Kerala,0.23,24.95,56.77,39.67,3076.481502608838,0,1
2019-11-23,Kochi,Kerala,1.67,23.46,53.74,49.69,3338.117515620011,0,0
2019-11-24,Kochi,Kerala,1.03,23.52,49.67,57.37,3845.5365735441933,0,1
2019-11-25,Kochi,Kerala,0.15,25.48,46.78,63.04,3233.2314241369627,0,0
2019-11-26,Kochi,Kerala,0.43,23.05,49.64,53.0,3700.1507139228484,0,1
2019-11-27,Kochi,Kerala,0.33,25.48,47.64,53.56,3940.8970485081422,0,0
2019-11-28,Kochi,Kerala,1.12,23.07,45.36,72.78,3998.2458152927616,0,0
2019-11-29,Kochi,Kerala,0.13,22.43,43.14,45.51,3264.853291083578,0,1
2019-11-30,Kochi,Kerala,0.01,24.06,63.52,60.13,3652.3388850098727,0,1
2019-12-01,Kochi,Kerala,2.58,21.38,49.92,20.49,3059.417739110482,0,1
2019-12-02,Kochi,Kerala,0.06,22.05,45.59,31.77,3183.1221755613587,0,1
2019-12-03,Kochi,Kerala,0.08,25.55,38.43,32.32,3964.967583777106,0,1
2019-12-04,Kochi,Kerala,1.31,24.56,35.62,53.59,3515.630398337213,0,1
2019-12-05,Kochi,Kerala,5.23,21.71,37.25,70.59,3600.551766362727,0,1
2019-12-06,Kochi,Kerala,0.26,23.4,37.16,68.75,3691.1391408123563,0,1
2019-12-07,Kochi,Kerala,0.09,23.55,47.05,41.61,3518.1412346474967,0,1
2019-12-08,Kochi,Kerala,0.02,21.91,53.88,51.22,4561.116845288722,0,1
2019-12-09,Kochi,Kerala,0.0,22.99,46.73,59.78,3594.66988513857,0,1
2019-12-10,Kochi,Kerala,1.19,22.41,65.12,53.97,3691.33346141577,0,0
2019-12-11,Kochi,Kerala,0.25,22.59,46.47,31.23,3872.4733211003027,0,1
2019-12-12,Kochi,Kerala,0.35,23.61,49.96,67.54,3633.0081546670144,0,1
2019-12-13,Kochi,Kerala,2.3,22.47,48.27,40.54,3374.9432289066144,0,1
2019-12-14,Kochi,Kerala,0.34,22.3,44.44,28.96,3427.7439845563113,0,1
2019-12-15,Kochi,Kerala,1.52,22.66,53.06,48.14,3667.8916857091353,0,1
2019-12-16,Kochi,Kerala,0.24,22.69,44.08,75.34,3663.215070259646,0,1
2019-12-17,Kochi,Kerala,1.59,26.86,51.76,18.12,3589.278715353715,0,1
2019-12-18,Kochi,Kerala,5.51,23.41,48.67,33.49,3804.416415507735,0,0
2019-12-19,Kochi,Kerala,5.23,25.15,49.68,37.95,3590.8396179500382,0,1
2019-12-20,Kochi,Kerala,0.0,24.01,37.0,77.99,3484.3434730342465,0,1
2019-12-21,Kochi,Kerala,0.17,22.94,46.49,48.25,3537.607045944061,0,1
2019-12-22,Kochi,Kerala,0.26,25.92,39.83,48.74,3213.5258391563652,0,1
2019-12-23,Kochi,Kerala,0.95,23.24,40.73,12.8,3231.7896276345027,0,1
2019-12-24,Kochi,Kerala,0.85,24.66,39.29,27.82,3875.6402411262056,0,0
2019-12-25,Kochi,Kerala,0.32,23.18,45.97,67.41,3654.7777217128096,0,1
2019-12-26,Kochi,Kerala,0.69,23.74,48.15,100.0,3680.5854668687452,0,1
2019-12-27,Kochi,Kerala,0.83,22.01,40.2,57.76,3880.6091170519626,0,1
2019-12-28,Kochi,Kerala,1.73,24.69,30.9,73.2,3599.367100411416,0,1
2019-12-29,Kochi,Kerala,4.13,22.53,41.66,47.05,3519.6719785812033,0,1
2019-12-30,Kochi,Kerala,0.7,24.28,35.12,88.75,3773.7448836831586,0,0
2019-12-31,Kochi,Kerala,0.34,23.94,45.17,63.41,3788.9848336562804,0,0
2020-01-01,Kochi,Kerala,1.02,19.51,39.53,53.88,2709.275142847836,0,0
2020-01-02,Kochi,Kerala,0.27,24.31,34.25,57.49,3410.6925387424913,0,1
2020-01-03,Kochi,Kerala,3.01,22.72,44.43,35.7,3402.666297454232,0,0
2020-01-04,Kochi,Kerala,0.0,26.43,39.15,44.99,2957.759988279515,0,0
2020-01-05,Kochi,Kerala,0.33,21.04,38.13,36.92,3408.919979302908,0,1
2020-01-06,Kochi,Kerala,3.09,24.25,51.1,30.05,3748.3816529732567,0,1
2020-01-07,Kochi,Kerala,2.16,26.18,48.45,57.59,3374.678065650089,0,0
2020-01-08,Kochi,Kerala,1.88,23.86,52.06,52.69,3872.509265186514,0,0
2020-01-09,Kochi,Kerala,1.04,24.27,47.55,22.9,3991.214634668627,0,1
2020-01-10,Kochi,Kerala,5.4,21.81,48.71,93.5,4193.791105050956,0,0
2020-01-11,Kochi,Kerala,0.61,23.26,41.13,23.37,3746.4666207931086,0,0
2020-01-12,Kochi,Kerala,1.79,25.97,37.73,70.44,3535.6372145861546,0,1
2020-01-13,Kochi,Kerala,0.21,21.74,48.43,83.42,3827.7401459551265,0,1
2020-01-14,Kochi,Kerala,0.42,25.48,48.9,50.54,3898.284869290017,0,1
2020-01-15,Kochi,Kerala,0.81,25.2,52.3,69.66,3592.9350271907647,0,1
2020-01-16,Kochi,Kerala,2.28,22.07,36.86,54.16,3851.2167018071827,0,1
2020-01-17,Kochi,Kerala,0.03,24.81,42.55,58.23,4076.839256638358,0,1
2020-01-18,Kochi,Kerala,2.47,24.77,36.21,76.51,3624.8647016079253,0,1
2020-01-19,Kochi,Kerala,0.63,23.9,44.6,48.75,2945.0388188899105,0,0
2020-01-20,Kochi,Kerala,0.17,24.6,33.91,51.26,3957.4498436914055,0,1
2020-01-21,Kochi,Kerala,0.12,22.05,52.0,58.54,3623.201033878171,0,1
2020-01-22,Kochi,Kerala,4.28,23.69,39.31,66.37,3240.0624008545965,0,0
2020-01-23,Kochi,Kerala,0.02,21.57,51.91,66.62,3210.779888109882,0,1
2020-01-24,Kochi,Kerala,0.02,22.28,43.14,31.19,3671.7124158595607,0,1
2020-01-25,Kochi,Kerala,0.17,25.38,47.41,61.79,3565.118495278266,0,1
2020-01-26,Kochi,Kerala,1.62,25.21,60.94,95.65,3141.7232834050383,0,1
2020-01-27,Kochi,Kerala,0.32,23.46,44.1,47.47,4372.458603323481,0,0
2020-01-28,Kochi,Kerala,0.13,21.66,55.67,84.16,3524.5474314281446,0,1
2020-01-29,Kochi,Kerala,0.01,26.57,50.79,43.41,3337.794385231111,0,1
2020-01-30,Kochi,Kerala,0.61,21.63,51.39,49.69,3614.895886728361,0,0
2020-01-31,Kochi,Kerala,0.63,26.03,43.99,79.54,3720.7800574511066,0,0
2020-02-01,Kochi,Kerala,1.82,23.52,41.98,81.73,3583.0683363278463,0,1
2020-02-02,Kochi,Kerala,5.45,27.04,42.28,83.46,3362.43147184489,0,0
2020-02-03,Kochi,Kerala,1.3,25.67,47.99,36.86,3501.507674820106,0,1
2020-02-04,Kochi,Kerala,0.11,24.38,30.34,57.74,3670.7591697068483,0,1
2020-02-05,Kochi,Kerala,3.87,21.79,32.11,41.26,3527.8854587436476,0,0
2020-02-06,Kochi,Kerala,0.27,24.94,39.41,63.55,4419.2697181629155,0,1
2020-02-07,Kochi,Kerala,1.19,24.66,27.49,41.01,3442.0223335105925,0,1
2020-02-08,Kochi,Kerala,3.87,24.76,35.87,50.36,3437.4998112371513,0,1
2020-02-09,Kochi,Kerala,0.68,24.47,46.76,39.36,3198.760934892416,0,0
2020-02-10,Kochi,Kerala,0.08,25.01,48.57,82.74,3579.9612386063122,0,1
2020-02-11,Kochi,Kerala,0.41,25.36,37.11,56.42,3343.8281574784583,0,0
2020-02-12,Kochi,Kerala,0.01,24.04,39.21,67.64,4479.8940276430585,0,1
2020-02-13,Kochi,Kerala,0.38,26.45,37.18,51.44,3765.2218663276653,0,0
2020-02-14,Kochi,Kerala,0.93,24.86,32.83,70.19,3606.0668990264508,0,0
2020-02-15,Kochi,Kerala,0.31,26.97,50.4,46.21,3029.6353809080333,0,1
2020-02-16,Kochi,Kerala,0.0,26.91,35.51,17.28,3631.2878573139665,0,0
2020-02-17,Kochi,Kerala,0.04,23.51,40.36,45.46,4042.0539454620016,0,1
2020-02-18,Kochi,Kerala,0.46,26.32,29.72,48.62,3237.9376316066787,0,1
2020-02-19,Kochi,Kerala,0.57,26.92,22.0,63.07,3593.6391001442935,0,0
2020-02-20,Kochi,Kerala,1.9,25.14,52.19,86.21,3394.8921096172903,0,1
2020-02-21,Kochi,Kerala,0.48,25.47,41.31,59.62,3582.3513982094546,0,0
2020-02-22,Kochi,Kerala,0.13,28.84,41.58,66.56,3451.6835236514635,0,0
2020-02-23,Kochi,Kerala,3.37,23.61,42.3,8.32,3467.1050985253823,0,1
2020-02-24,Kochi,Kerala,0.53,24.53,47.73,56.83,2844.7455741483113,0,1
2020-02-25,Kochi,Kerala,0.03,25.2,46.16,87.85,2899.484600467589,0,0
2020-02-26,Kochi,Kerala,9.16,28.37,45.52,45.2,3075.831598006553,0,0
2020-02-27,Kochi,Kerala,0.03,25.33,34.01,45.23,3992.315436777725,0,0
2020-02-28,Kochi,Kerala,0.02,24.87,43.45,40.48,3074.573999404007,0,1
2020-02-29,Kochi,Kerala,0.15,24.48,48.02,42.27,3612.3661032076925,0,0
2020-03-01,Kochi,Kerala,0.03,23.85,41.9,34.04,3135.7897008054733,0,0
2020-03-02,Kochi,Kerala,0.37,29.83,39.94,48.67,3272.0463557739495,0,1
2020-03-03,Kochi,Kerala,0.22,26.74,41.22,72.77,3776.5264423152807,0,0
2020-03-04,Kochi,Kerala,1.6,25.19,35.3,62.93,3573.027353655679,0,1
2020-03-05,Kochi,Kerala,0.62,26.49,55.59,69.06,3932.967689644864,0,1
2020-03-06,Kochi,Kerala,0.41,23.5,43.31,53.68,3357.2942299384486,0,1
2020-03-07,Kochi,Kerala,0.22,23.52,37.67,81.19,3969.08904033314,0,1
2020-03-08,Kochi,Kerala,0.27,26.23,37.32,34.31,2952.7032085098976,0,0
2020-03-09,Kochi,Kerala,2.15,29.21,38.4,69.89,3771.33021539775,0,1
2020-03-10,Kochi,Kerala,0.01,26.19,32.81,63.8,3918.8197541454538,0,0
2020-03-11,Kochi,Kerala,4.66,25.76,48.57,42.01,3061.343158179193,0,1
2020-03-12,Kochi,Kerala,0.16,27.27,61.66,64.39,3206.6932868510103,0,1
2020-03-13,Kochi,Kerala,0.29,27.31,49.25,85.17,3838.6426455968976,0,0
2020-03-14,Kochi,Kerala,1.98,27.29,46.64,35.71,3274.661595109624,0,1
2020-03-15,Kochi,Kerala,2.24,27.36,33.96,40.51,3556.5818352328433,0,1
2020-03-16,Kochi,Kerala,1.67,26.09,42.36,26.13,3163.079333719917,0,0
2020-03-17,Kochi,Kerala,2.22,26.35,42.33,62.98,3310.4398944981276,0,1
2020-03-18,Kochi,Kerala,0.52,28.57,49.46,76.27,3271.773900709022,0,1
2020-03-19,Kochi,Kerala,0.15,27.96,37.16,50.61,3444.9387585030368,0,1
2020-03-20,Kochi,Kerala,0.77,25.58,37.15,44.8,3887.6870688193158,0,1
2020-03-21,Kochi,Kerala,10.42,26.92,51.96,46.17,3764.125266010413,0,0
2020-03-22,Kochi,Kerala,0.05,26.4,34.27,71.35,3652.6978086315025,0,0
2020-03-23,Kochi,Kerala,0.72,27.87,37.53,6.63,3946.764808973325,0,1
2020-03-24,Kochi,Kerala,1.78,28.52,48.22,42.82,3894.4301001243043,0,1
2020-03-25,Kochi,Kerala,0.05,26.65,38.59,69.94,3469.1140923974153,0,1
2020-03-26,Kochi,Kerala,0.16,29.35,37.62,42.82,3984.0052836642567,0,0
2020-03-27,Kochi,Kerala,2.0,28.35,42.58,83.4,2855.6373414475042,0,0
2020-03-28,Kochi,Kerala,0.69,27.78,29.88,38.22,3260.1650174873416,0,0
2020-03-29,Kochi,Kerala,0.13,30.03,52.17,65.67,3029.085115723487,0,0
2020-03-30,Kochi,Kerala,3.62,26.39,35.56,67.14,3525.779808247268,0,1
2020-03-31,Kochi,Kerala,2.34,27.4,47.03,79.09,3527.7252667314488,0,0
2020-04-01,Kochi,Kerala,0.51,28.19,48.32,97.43,3851.122054366213,0,0
2020-04-02,Kochi,Kerala,0.05,26.79,55.47,14.18,3611.40192092859,0,0
2020-04-03,Kochi,Kerala,1.95,29.18,62.21,72.75,3892.7448069422176,0,1
2020-04-04,Kochi,Kerala,7.53,28.88,49.68,79.19,3667.093700702631,0,1
2020-04-05,Kochi,Kerala,4.15,30.93,49.59,63.38,3639.031918542647,0,0
2020-04-06,Kochi,Kerala,2.44,29.92,54.55,79.59,3709.854581926632,0,1
2020-04-07,Kochi,Kerala,0.0,28.51,50.38,39.96,3577.746284892308,0,0
2020-04-08,Kochi,Kerala,4.75,29.45,40.23,64.65,2857.2214291687246,0,1
2020-04-09,Kochi,Kerala,8.52,26.16,54.19,77.38,3336.6237841847683,0,0
2020-04-10,Kochi,Kerala,0.85,28.11,38.86,29.58,3121.0526121996145,0,1
2020-04-11,Kochi,Kerala,0.15,29.48,42.15,35.83,3992.9570954862243,0,1
2020-04-12,Kochi,Kerala,3.9,28.26,41.97,52.39,3644.846585034283,0,0
2020-04-13,Kochi,Kerala,1.7,27.72,55.5,41.81,4087.149307456394,0,0
2020-04-14,Kochi,Kerala,0.0,30.73,39.47,60.19,4232.08418128842,0,1
2020-04-15,Kochi,Kerala,0.02,29.64,45.55,53.95,3714.565473419775,0,0
2020-04-16,Kochi,Kerala,0.17,33.75,39.52,36.34,3345.134470002496,0,0
2020-04-17,Kochi,Kerala,0.4,30.13,31.08,75.43,3702.066459624638,0,0
2020-04-18,Kochi,Kerala,0.42,28.96,28.94,43.79,3625.4608517283687,0,1
2020-04-19,Kochi,Kerala,3.91,30.01,49.4,25.71,3140.4692911593193,0,1
2020-04-20,Kochi,Kerala,3.57,28.91,41.67,47.61,3291.2699163271277,0,1
2020-04-21,Kochi,Kerala,5.72,29.31,51.14,90.43,3806.479436148655,0,0
2020-04-22,Kochi,Kerala,10.71,29.38,41.47,64.5,3257.7947677687253,0,1
2020-04-23,Kochi,Kerala,0.36,29.21,50.14,80.62,3123.6030851834134,0,0
2020-04-24,Kochi,Kerala,0.91,30.07,45.78,54.03,3337.04462714399,0,0
2020-04-25,Kochi,Kerala,0.66,29.62,55.41,21.05,3999.918407192369,0,0
2020-04-26,Kochi,Kerala,0.39,28.68,43.93,62.34,3975.364451486743,0,0
2020-04-27,Kochi,Kerala,2.35,27.73,39.68,27.19,3433.9395254460705,0,0
2020-04-28,Kochi,Kerala,0.87,27.43,49.48,46.54,3786.32453264607,0,0
2020-04-29,Kochi,Kerala,0.91,30.47,27.98,33.45,3648.4868481093163,0,1
2020-04-30,Kochi,Kerala,0.0,30.03,39.1,66.8,4364.218612842486,0,0
2020-05-01,Kochi,Kerala,0.43,29.21,49.95,42.66,3845.160916761749,0,1
2020-05-02,Kochi,Kerala,0.62,29.66,67.66,90.71,3810.3892150797215,0,1
2020-05-03,Kochi,Kerala,0.06,30.57,44.12,54.16,3650.8690724098783,0,1
2020-05-04,Kochi,Kerala,2.57,32.77,39.85,36.93,3242.657858383884,0,0
2020-05-05,Kochi,Kerala,0.72,28.22,44.42,25.24,3879.963291040921,0,0
2020-05-06,Kochi,Kerala,0.36,29.28,61.06,67.11,3408.1676542514415,0,1
2020-05-07,Kochi,Kerala,0.16,29.26,48.98,49.22,2891.4145881176737,0,1
2020-05-08,Kochi,Kerala,2.37,28.84,50.8,31.25,3417.3368942185725,0,0
2020-05-09,Kochi,Kerala,2.62,32.62,55.52,54.85,3628.217939126921,0,0
2020-05-10,Kochi,Kerala,0.02,28.86,53.77,35.66,3697.648501124606,0,0
2020-05-11,Kochi,Kerala,0.14,30.11,58.19,41.45,3259.041758838525,0,1
2020-05-12,Kochi,Kerala,9.72,33.04,51.13,67.88,3243.074286149765,0,0
2020-05-13,Kochi,Kerala,0.02,31.4,49.19,63.92,3464.094918826997,0,0
2020-05-14,Kochi,Kerala,3.76,31.35,56.61,45.46,3766.3309340583905,0,1
2020-05-15,Kochi,Kerala,0.98,30.96,58.55,85.03,2902.6769427830027,0,0
2020-05-16,Kochi,Kerala,0.88,32.05,60.62,72.37,3374.118412466443,0,1
2020-05-17,Kochi,Kerala,1.91,33.65,54.19,52.69,3566.3741746578357,0,1
2020-05-18,Kochi,Kerala,2.27,29.14,44.79,41.68,3307.214078933172,0,0
2020-05-19,Kochi,Kerala,0.76,29.38,70.1,56.35,3796.143836066962,0,1
2020-05-20,Kochi,Kerala,0.38,30.11,54.55,23.7,3186.2441953565044,0,0
2020-05-21,Kochi,Kerala,0.3,29.16,23.1,85.39,3285.2601042487977,0,1
2020-05-22,Kochi,Kerala,11.03,30.93,41.57,50.28,3169.38022338294,0,0
2020-05-23,Kochi,Kerala,0.35,30.35,49.41,42.58,3169.2731575329653,0,0
2020-05-24,Kochi,Kerala,0.07,31.91,42.69,70.9,4148.502741228501,0,1
2020-05-25,Kochi,Kerala,0.67,30.94,44.68,81.42,3633.720151061875,0,0
2020-05-26,Kochi,Kerala,0.26,29.48,61.16,42.02,3251.8643426339554,0,1
2020-05-27,Kochi,Kerala,5.34,30.85,43.51,40.14,3457.6400544770086,0,0
2020-05-28,Kochi,Kerala,11.9,31.03,56.88,18.75,3593.925645806483,0,1
2020-05-29,Kochi,Kerala,2.8,31.83,45.46,43.78,3888.29846621722,0,0
2020-05-30,Kochi,Kerala,0.61,33.68,55.2,2.0,3182.7341176843165,0,1
2020-05-31,Kochi,Kerala,7.55,31.62,57.29,48.47,3445.377774712334,0,0
2020-06-01,Kochi,Kerala,12.92,27.91,60.89,71.27,3483.285883529011,0,0
2020-06-02,Kochi,Kerala,0.02,31.14,63.37,30.39,3132.267635268398,0,1
2020-06-03,Kochi,Kerala,1.2,31.69,68.04,58.36,3799.03463123743,0,1
2020-06-04,Kochi,Kerala,1.07,31.61,86.86,62.36,3153.7814799292623,0,0
2020-06-05,Kochi,Kerala,18.17,33.76,65.6,50.26,3750.252033847751,0,1
2020-06-06,Kochi,Kerala,3.96,31.27,64.25,61.26,3523.789489907269,0,0
2020-06-07,Kochi,Kerala,9.77,31.41,79.85,69.66,3466.32528097513,0,1
2020-06-08,Kochi,Kerala,34.81,31.93,70.77,65.85,3494.983098420831,0,1
2020-06-09,Kochi,Kerala,3.86,29.43,79.82,56.34,3364.660725129101,0,0
2020-06-10,Kochi,Kerala,1.31,31.7,45.14,27.44,3335.1499085627624,0,0
2020-06-11,Kochi,Kerala,6.19,30.57,70.06,80.68,2838.551569339458,0,1
2020-06-12,Kochi,Kerala,11.15,29.83,57.51,34.64,3920.14713996857,0,1
2020-06-13,Kochi,Kerala,0.61,29.96,51.71,73.05,3720.7143268691666,0,0
2020-06-14,Kochi,Kerala,6.85,30.99,62.39,79.23,2986.9379767382616,0,1
2020-06-15,Kochi,Kerala,15.32,31.15,51.23,37.59,3530.2787767755535,0,1
2020-06-16,Kochi,Kerala,0.82,34.72,64.77,31.02,3135.606902417923,0,1
2020-06-17,Kochi,Kerala,0.68,32.36,68.18,42.43,3402.5717458946156,0,1
2020-06-18,Kochi,Kerala,3.36,31.84,76.74,25.66,3114.2520397577664,0,0
2020-06-19,Kochi,Kerala,0.88,31.36,68.92,13.36,3524.706351396068,0,1
2020-06-20,Kochi,Kerala,7.07,34.66,73.92,53.1,3228.6075065963764,0,0
2020-06-21,Kochi,Kerala,0.08,29.87,73.57,60.62,3840.4773265025096,0,1
2020-06-22,Kochi,Kerala,0.56,31.78,53.48,61.46,4023.4973524130096,0,0
2020-06-23,Kochi,Kerala,1.1,30.13,77.85,60.14,2915.1293203065406,0,0
2020-06-24,Kochi,Kerala,0.11,32.05,59.83,92.79,3984.7708694670246,0,1
2020-06-25,Kochi,Kerala,1.54,32.75,73.04,77.46,4222.7584901953,0,1
2020-06-26,Kochi,Kerala,0.55,32.4,56.77,45.24,3272.6380285894174,0,0
2020-06-27,Kochi,Kerala,13.43,29.81,61.34,74.78,2541.4159970698333,0,0
2020-06-28,Kochi,Kerala,5.31,31.69,68.49,58.92,2900.9612186858717,0,1
2020-06-29,Kochi,Kerala,16.38,32.09,67.12,23.79,3476.959923964127,0,1
2020-06-30,Kochi,Kerala,30.57,30.93,70.25,49.01,3256.169030623094,0,1
2020-07-01,Kochi,Kerala,7.87,29.05,62.79,70.62,3055.1665069080545,0,0
2020-07-02,Kochi,Kerala,5.87,31.42,78.81,31.19,3809.1942609317066,0,1
2020-07-03,Kochi,Kerala,2.94,30.81,67.65,51.6,3788.659961291789,0,0
2020-07-04,Kochi,Kerala,0.34,32.62,86.02,69.26,3230.093033265019,0,1
2020-07-05,Kochi,Kerala,0.62,31.94,61.53,34.01,3498.9501247853113,0,1
2020-07-06,Kochi,Kerala,26.09,31.58,84.76,49.54,3363.568071002737,0,1
2020-07-07,Kochi,Kerala,12.64,29.88,74.25,72.82,3263.0533783357428,0,0
2020-07-08,Kochi,Kerala,0.6,31.25,91.31,63.31,3524.485506293981,0,1
2020-07-09,Kochi,Kerala,1.05,29.82,70.89,81.09,3158.456581967747,0,0
2020-07-10,Kochi,Kerala,5.28,34.32,78.44,65.18,3411.534808312951,0,1
2020-07-11,Kochi,Kerala,0.6,29.83,67.82,52.29,3512.795882540306,0,0
2020-07-12,Kochi,Kerala,21.73,32.14,74.5,87.93,3704.920181286129,0,1
2020-07-13,Kochi,Kerala,8.25,30.14,81.23,53.34,3321.3397465400326,0,0
2020-07-14,Kochi,Kerala,0.45,33.24,78.11,55.26,3021.510140588018,0,0
2020-07-15,Kochi,Kerala,4.71,31.77,79.69,2.0,3330.35428881696,0,1
2020-07-16,Kochi,Kerala,3.08,31.29,88.68,87.54,3470.833580551185,0,1
2020-07-17,Kochi,Kerala,17.83,32.09,68.99,12.66,3481.3657204763226,0,1
2020-07-18,Kochi,Kerala,20.24,30.01,60.88,69.53,3467.78511148264,0,0
2020-07-19,Kochi,Kerala,8.87,30.75,92.93,41.62,3472.0537725629915,0,1
2020-07-20,Kochi,Kerala,10.72,31.34,80.93,57.13,3678.9896486610305,0,0
2020-07-21,Kochi,Kerala,42.89,33.08,83.5,50.61,3588.3210409695066,0,1
2020-07-22,Kochi,Kerala,9.54,29.15,62.79,47.12,3032.428941712998,0,1
2020-07-23,Kochi,Kerala,19.4,30.07,72.5,78.93,3809.4657085494755,0,0
2020-07-24,Kochi,Kerala,15.48,31.44,84.09,62.34,3390.888231883407,0,1
2020-07-25,Kochi,Kerala,46.59,30.01,92.36,61.72,3242.3072884502317,0,0
2020-07-26,Kochi,Kerala,34.09,29.73,82.31,100.0,3869.0867937897287,0,1
2020-07-27,Kochi,Kerala,11.51,30.59,87.41,29.89,3670.5066362389844,0,1
2020-07-28,Kochi,Kerala,1.23,31.06,80.19,35.31,3463.2581603603667,0,0
2020-07-29,Kochi,Kerala,4.92,31.97,84.87,18.08,3543.15829155486,0,0
2020-07-30,Kochi,Kerala,0.8,33.58,63.79,60.97,3632.7705222132154,0,1
2020-07-31,Kochi,Kerala,3.13,31.96,90.17,100.0,3535.8479837516193,0,0
2020-08-01,Kochi,Kerala,5.64,30.46,77.96,74.77,3917.0427844275505,0,1
2020-08-02,Kochi,Kerala,3.25,30.68,70.51,34.33,3672.1755704747084,0,1
2020-08-03,Kochi,Kerala,0.81,32.04,79.07,68.89,2965.6949501593103,0,0
2020-08-04,Kochi,Kerala,6.8,30.42,86.02,66.18,3635.669020030162,0,1
2020-08-05,Kochi,Kerala,10.37,32.87,81.82,61.3,3895.998529675955,0,0
2020-08-06,Kochi,Kerala,19.54,30.47,56.85,83.68,3676.4726314870604,0,0
2020-08-07,Kochi,Kerala,0.59,30.68,80.93,16.28,3479.8505831581087,0,1
2020-08-08,Kochi,Kerala,37.77,29.44,74.1,94.89,3307.4945475696054,0,0
2020-08-09,Kochi,Kerala,27.11,32.81,79.0,56.52,3814.076510657009,0,1
2020-08-10,Kochi,Kerala,9.59,32.17,70.47,41.66,3265.9942498933783,0,0
2020-08-11,Kochi,Kerala,5.18,31.75,62.99,87.09,3002.089772925944,0,0
2020-08-12,Kochi,Kerala,1.79,28.74,75.3,19.74,3915.917788425628,0,0
2020-08-13,Kochi,Kerala,6.32,27.94,73.04,55.62,3120.1676481002496,0,0
2020-08-14,Kochi,Kerala,7.13,31.8,68.72,67.25,3835.478938823037,0,0
2020-08-15,Kochi,Kerala,3.15,29.55,72.68,56.98,3852.2366671669124,0,0
2020-08-16,Kochi,Kerala,0.99,31.29,65.49,61.46,3669.2954877629795,0,1
2020-08-17,Kochi,Kerala,5.9,30.79,72.58,54.32,3953.583440899493,0,1
2020-08-18,Kochi,Kerala,3.68,28.34,87.06,17.88,3946.106732883469,0,0
2020-08-19,Kochi,Kerala,4.38,30.42,71.71,64.72,3782.3729406918355,0,0
2020-08-20,Kochi,Kerala,5.32,30.91,70.62,60.38,3128.5827337326023,0,0
2020-08-21,Kochi,Kerala,4.43,30.79,65.11,83.34,3782.620531908032,0,1
2020-08-22,Kochi,Kerala,23.72,28.35,65.11,50.85,3309.4002438367806,0,0
2020-08-23,Kochi,Kerala,14.89,28.44,77.72,10.49,3118.2690089707503,0,0
2020-08-24,Kochi,Kerala,11.35,27.86,68.89,63.05,3504.3263961668404,0,1
2020-08-25,Kochi,Kerala,9.47,26.91,68.04,83.51,3784.2336744396102,0,1
2020-08-26,Kochi,Kerala,3.3,30.12,66.55,64.1,3575.9366382650837,0,1
2020-08-27,Kochi,Kerala,6.56,28.02,77.88,31.91,3187.0009423412816,0,1
2020-08-28,Kochi,Kerala,28.44,27.21,74.06,53.7,4084.598147275712,0,0
2020-08-29,Kochi,Kerala,28.24,29.47,64.96,42.34,3439.4734105060247,0,1
2020-08-30,Kochi,Kerala,32.79,29.64,68.37,63.95,3036.6027668444613,0,1
2020-08-31,Kochi,Kerala,0.14,30.85,63.3,48.13,2952.664858037326,0,0
