date,region,state,rainfall_mm,temperature_c,humidity_pct,soil_saturation_pct,drainage_index,elevation_m,pop_density_per_km2,flood_prone_base,flood_event
2019-09-16,Kochi,Kerala,0.77,30.22,58.16,6.23,67.57,40.3,3469.653354705257,1,1
2019-09-17,Kochi,Kerala,14.53,25.46,56.86,48.47,50.79,5.0,3893.0831206545386,1,1
2019-09-18,Kochi,Kerala,10.38,28.16,53.9,26.71,53.37,195.0,3706.0461473753026,1,0
2019-09-19,Kochi,Kerala,6.91,28.05,55.42,26.86,35.29,337.2,2669.73156517777,1,1
2019-09-20,Kochi,Kerala,7.53,29.92,47.38,21.61,76.65,657.0,3278.769962016881,1,0
2019-09-21,Kochi,Kerala,3.02,24.7,58.75,47.91,53.46,280.3,4237.409656647352,1,1
2019-09-22,Kochi,Kerala,31.35,30.15,48.82,65.35,44.73,280.7,3164.6959397545697,1,0
2019-09-23,Kochi,Kerala,0.29,25.88,63.21,40.19,58.05,271.0,3159.933429445464,1,0
2019-09-24,Kochi,Kerala,0.87,31.19,57.99,26.11,71.53,495.7,3358.893063074483,1,0
2019-09-25,Kochi,Kerala,30.23,26.6,61.72,64.14,50.93,5.0,3059.2054266528535,1,1
2019-09-26,Kochi,Kerala,15.17,25.36,55.38,34.4,53.39,646.8,3505.645295346602,1,0
2019-09-27,Kochi,Kerala,24.19,25.71,61.29,29.03,63.18,478.6,4135.784448649037,1,1
2019-09-28,Kochi,Kerala,5.22,26.95,60.2,33.03,61.61,504.4,3499.212414423545,1,1
2019-09-29,Kochi,Kerala,1.72,28.58,78.69,30.15,27.11,85.6,3693.5768754588353,1,0
2019-09-30,Kochi,Kerala,1.24,27.6,70.74,40.18,82.83,357.6,3392.5055244199752,1,0
2019-10-01,Kochi,Kerala,0.02,27.13,54.69,31.26,51.2,253.3,3694.3340259977986,1,0
2019-10-02,Kochi,Kerala,2.34,29.41,46.54,13.87,88.4,454.7,3370.0037923712757,1,0
2019-10-03,Kochi,Kerala,1.21,27.04,49.41,29.22,75.68,5.0,3715.054043012366,1,1
2019-10-04,Kochi,Kerala,12.12,27.21,45.69,47.57,59.32,103.9,4207.223894571542,1,0
2019-10-05,Kochi,Kerala,0.4,24.02,47.38,25.98,28.72,366.7,2765.2777801035645,1,1
2019-10-06,Kochi,Kerala,0.3,28.7,51.12,30.7,79.92,754.7,3170.46183921957,1,0
2019-10-07,Kochi,Kerala,1.08,23.69,52.0,53.59,69.6,692.0,3474.3735866056627,1,0
2019-10-08,Kochi,Kerala,1.59,24.89,58.38,45.0,45.13,540.4,3618.9330010716503,1,0
2019-10-09,Kochi,Kerala,6.87,26.39,59.53,38.59,69.36,5.0,3664.4387231217383,1,1
2019-10-10,Kochi,Kerala,5.32,24.97,58.15,37.12,31.29,561.5,3993.960945056849,1,0
2019-10-11,Kochi,Kerala,0.97,27.91,41.07,20.85,57.05,498.2,2916.187890038816,1,1
2019-10-12,Kochi,Kerala,2.29,25.49,33.4,25.04,59.89,529.1,4080.081642081374,1,0
2019-10-13,Kochi,Kerala,0.75,28.32,49.94,25.08,57.67,655.9,3214.12238725541,1,1
2019-10-14,Kochi,Kerala,0.46,24.47,47.8,30.42,77.1,612.2,3425.1163996487157,1,1
2019-10-15,Kochi,Kerala,7.19,26.77,47.55,26.06,45.65,684.1,4074.1239328644087,1,1
2019-10-16,Kochi,Kerala,0.24,29.41,39.79,11.21,79.3,5.0,3294.9286263419453,1,0
2019-10-17,Kochi,Kerala,0.0,25.49,51.85,19.92,49.5,145.8,3352.103656020439,1,1
2019-10-18,Kochi,Kerala,0.16,25.29,48.09,23.57,70.37,680.8,3669.819381017198,1,0
2019-10-19,Kochi,Kerala,0.26,27.98,52.32,12.48,66.81,619.9,3848.472182141242,1,0
2019-10-20,Kochi,Kerala,4.59,25.79,34.2,31.28,79.3,5.0,3138.7887141934475,1,0
2019-10-21,Kochi,Kerala,7.7,27.61,55.88,41.11,62.18,368.0,3800.0236237448144,1,1
2019-10-22,Kochi,Kerala,12.4,25.19,51.45,11.3,64.53,216.0,3747.28637951424,1,1
2019-10-23,Kochi,Kerala,4.04,25.18,48.79,34.38,62.43,561.8,3561.495159657697,1,0
2019-10-24,Kochi,Kerala,0.79,25.61,43.57,26.93,46.43,199.1,3057.4493735879755,1,1
2019-10-25,Kochi,Kerala,3.8,25.24,45.03,23.6,56.47,987.5,3201.471763772705,1,0
2019-10-26,Kochi,Kerala,2.13,22.56,56.41,43.31,75.69,109.0,3762.417943780343,1,1
2019-10-27,Kochi,Kerala,0.02,22.74,49.16,40.81,42.04,441.6,3762.5518921313164,1,0
2019-10-28,Kochi,Kerala,0.03,22.69,43.98,38.92,51.87,41.8,4113.426644092829,1,0
2019-10-29,Kochi,Kerala,1.21,26.51,52.86,28.52,57.54,121.7,3694.5692109548045,1,0
2019-10-30,Kochi,Kerala,4.68,23.49,60.29,27.13,67.52,569.8,3533.064497136874,1,0
2019-10-31,Kochi,Kerala,0.89,24.08,44.65,45.51,58.37,14.3,3885.129738244028,1,1
2019-11-01,Kochi,Kerala,1.79,25.74,41.69,37.16,50.35,172.1,3805.9971876216723,1,0
2019-11-02,Kochi,Kerala,0.83,25.01,57.56,11.51,64.17,5.0,3372.450053677516,1,0
2019-11-03,Kochi,Kerala,0.45,24.8,39.47,15.73,71.7,475.9,2960.742926307571,1,1
2019-11-04,Kochi,Kerala,0.0,23.2,43.82,28.84,87.63,827.3,4372.874452004797,1,0
2019-11-05,Kochi,Kerala,0.04,23.2,47.7,28.95,68.31,319.2,3526.3898401011215,1,0
2019-11-06,Kochi,Kerala,1.19,25.52,49.6,24.31,44.32,79.7,3775.1697440285197,1,1
2019-11-07,Kochi,Kerala,0.2,24.96,37.17,45.91,59.08,287.8,3188.573385795981,1,1
2019-11-08,Kochi,Kerala,0.95,23.38,68.23,19.9,41.14,403.0,3522.6063799301273,1,0
2019-11-09,Kochi,Kerala,1.28,23.49,35.16,12.07,61.75,5.0,3311.9821720953037,1,0
2019-11-10,Kochi,Kerala,0.11,24.92,50.9,37.61,77.11,249.4,3679.029795671717,1,0
2019-11-11,Kochi,Kerala,0.09,23.92,37.21,34.28,58.59,51.0,3076.3604452760237,1,1
2019-11-12,Kochi,Kerala,0.96,23.08,50.22,25.16,38.9,556.4,3356.8853184269237,1,0
2019-11-13,Kochi,Kerala,0.07,24.36,34.16,35.49,52.73,816.4,2717.7375757354666,1,1
2019-11-14,Kochi,Kerala,0.24,26.65,58.4,20.0,73.68,33.4,3054.4666499410932,1,1
2019-11-15,Kochi,Kerala,2.17,25.59,50.16,34.5,39.74,156.5,3804.3865148430714,1,0
2019-11-16,Kochi,Kerala,0.04,23.07,21.83,12.36,81.32,129.6,4074.9311027026815,1,0
2019-11-17,Kochi,Kerala,0.03,23.73,42.69,32.3,84.0,376.7,3909.2445381745597,1,1
2019-11-18,Kochi,Kerala,0.04,23.69,23.62,8.75,44.73,409.4,3564.528347511483,1,0
2019-11-19,Kochi,Kerala,3.07,24.05,46.19,25.09,60.42,5.0,3261.434906614348,1,0
2019-11-20,Kochi,Kerala,0.12,24.01,39.08,31.29,64.77,14.7,3286.4653968800103,1,0
2019-11-21,Kochi,Kerala,0.2,26.34,42.19,32.75,40.18,115.9,4055.1013408359536,1,0
2019-11-22,Kochi,Kerala,0.23,24.95,56.77,29.59,95.85,104.4,3076.481502608838,1,1
2019-11-23,Kochi,Kerala,1.67,23.46,53.74,38.21,89.49,5.0,3338.117515620011,1,0
2019-11-24,Kochi,Kerala,1.03,23.52,49.67,54.42,54.7,123.7,3845.5365735441933,1,0
2019-11-25,Kochi,Kerala,0.15,25.48,46.78,9.67,41.62,700.4,3233.2314241369627,1,1
2019-11-26,Kochi,Kerala,0.43,23.05,49.64,16.76,47.39,331.9,3700.1507139228484,1,0
2019-11-27,Kochi,Kerala,0.33,25.48,47.64,31.65,58.56,5.0,3940.8970485081422,1,0
2019-11-28,Kochi,Kerala,1.12,23.07,45.36,27.16,67.28,406.9,3998.2458152927616,1,1
2019-11-29,Kochi,Kerala,0.13,22.43,43.14,25.59,42.93,117.5,3264.853291083578,1,0
2019-11-30,Kochi,Kerala,0.01,24.06,63.52,31.71,55.65,251.2,3652.3388850098727,1,1
2019-12-01,Kochi,Kerala,2.58,21.38,49.92,44.74,47.14,247.3,3059.417739110482,1,1
2019-12-02,Kochi,Kerala,0.06,22.05,45.59,24.83,52.94,471.8,3183.1221755613587,1,1
2019-12-03,Kochi,Kerala,0.08,25.55,38.43,39.44,48.24,797.9,3964.967583777106,1,1
2019-12-04,Kochi,Kerala,1.31,24.56,35.62,25.82,71.72,565.8,3515.630398337213,1,0
2019-12-05,Kochi,Kerala,5.23,21.71,37.25,36.54,78.23,734.8,3600.551766362727,1,0
2019-12-06,Kochi,Kerala,0.26,23.4,37.16,17.72,65.0,305.7,3691.1391408123563,1,0
2019-12-07,Kochi,Kerala,0.09,23.55,47.05,22.81,65.55,450.5,3518.1412346474967,1,0
2019-12-08,Kochi,Kerala,0.02,21.91,53.88,40.67,68.06,841.7,4561.116845288722,1,0
2019-12-09,Kochi,Kerala,0.0,22.99,46.73,38.36,58.29,783.0,3594.66988513857,1,0
2019-12-10,Kochi,Kerala,1.19,22.41,65.12,28.32,38.15,40.5,3691.33346141577,1,1
2019-12-11,Kochi,Kerala,0.25,22.59,46.47,21.44,50.71,5.0,3872.4733211003027,1,0
2019-12-12,Kochi,Kerala,0.35,23.61,49.96,12.67,72.95,303.1,3633.0081546670144,1,0
2019-12-13,Kochi,Kerala,2.3,22.47,48.27,38.74,39.48,5.0,3374.9432289066144,1,1
2019-12-14,Kochi,Kerala,0.34,22.3,44.44,18.46,58.26,567.6,3427.7439845563113,1,1
2019-12-15,Kochi,Kerala,1.52,22.66,53.06,28.16,76.57,378.7,3667.8916857091353,1,0
2019-12-16,Kochi,Kerala,0.24,22.69,44.08,29.58,70.56,5.0,3663.215070259646,1,1
2019-12-17,Kochi,Kerala,1.59,26.86,51.76,45.54,61.28,5.0,3589.278715353715,1,0
2019-12-18,Kochi,Kerala,5.51,23.41,48.67,19.88,53.27,703.0,3804.416415507735,1,0
2019-12-19,Kochi,Kerala,5.23,25.15,49.68,43.27,42.73,584.1,3590.8396179500382,1,0
2019-12-20,Kochi,Kerala,0.0,24.01,37.0,16.5,73.09,305.8,3484.3434730342465,1,0
2019-12-21,Kochi,Kerala,0.17,22.94,46.49,23.66,84.66,5.0,3537.607045944061,1,1
2019-12-22,Kochi,Kerala,0.26,25.92,39.83,34.16,18.76,238.3,3213.5258391563652,1,0
2019-12-23,Kochi,Kerala,0.95,23.24,40.73,11.59,43.02,538.3,3231.7896276345027,1,0
2019-12-24,Kochi,Kerala,0.85,24.66,39.29,43.72,48.89,552.7,3875.6402411262056,1,1
2019-12-25,Kochi,Kerala,0.32,23.18,45.97,25.31,68.31,75.1,3654.7777217128096,1,1
2019-12-26,Kochi,Kerala,0.69,23.74,48.15,51.17,74.09,542.8,3680.5854668687452,1,0
2019-12-27,Kochi,Kerala,0.83,22.01,40.2,25.6,69.71,197.7,3880.6091170519626,1,0
2019-12-28,Kochi,Kerala,1.73,24.69,30.9,28.25,62.48,483.6,3599.367100411416,1,0
2019-12-29,Kochi,Kerala,4.13,22.53,41.66,33.49,59.48,5.0,3519.6719785812033,1,0
2019-12-30,Kochi,Kerala,0.7,24.28,35.12,14.28,54.78,479.2,3773.7448836831586,1,0
2019-12-31,Kochi,Kerala,0.34,23.94,45.17,35.67,46.24,269.5,3788.9848336562804,1,1
2020-01-01,Kochi,Kerala,1.02,19.51,39.53,25.57,44.71,299.7,2709.275142847836,1,0
2020-01-02,Kochi,Kerala,0.27,24.31,34.25,30.51,55.75,340.9,3410.6925387424913,1,1
2020-01-03,Kochi,Kerala,3.01,22.72,44.43,26.33,69.38,166.2,3402.666297454232,1,1
2020-01-04,Kochi,Kerala,0.0,26.43,39.15,29.27,66.39,243.0,2957.759988279515,1,0
2020-01-05,Kochi,Kerala,0.33,21.04,38.13,19.8,68.76,430.3,3408.919979302908,1,1
2020-01-06,Kochi,Kerala,3.09,24.25,51.1,25.34,75.78,5.0,3748.3816529732567,1,0
2020-01-07,Kochi,Kerala,2.16,26.18,48.45,31.33,27.07,5.0,3374.678065650089,1,1
2020-01-08,Kochi,Kerala,1.88,23.86,52.06,32.87,78.43,252.4,3872.509265186514,1,0
2020-01-09,Kochi,Kerala,1.04,24.27,47.55,36.08,88.16,487.8,3991.214634668627,1,1
2020-01-10,Kochi,Kerala,5.4,21.81,48.71,27.81,61.5,164.8,4193.791105050956,1,1
2020-01-11,Kochi,Kerala,0.61,23.26,41.13,40.28,51.93,238.7,3746.4666207931086,1,1
2020-01-12,Kochi,Kerala,1.79,25.97,37.73,33.8,45.85,181.7,3535.6372145861546,1,0
2020-01-13,Kochi,Kerala,0.21,21.74,48.43,50.8,80.44,5.0,3827.7401459551265,1,1
2020-01-14,Kochi,Kerala,0.42,25.48,48.9,17.24,69.16,5.0,3898.284869290017,1,1
2020-01-15,Kochi,Kerala,0.81,25.2,52.3,43.75,73.12,574.4,3592.9350271907647,1,0
2020-01-16,Kochi,Kerala,2.28,22.07,36.86,29.01,63.62,682.2,3851.2167018071827,1,0
2020-01-17,Kochi,Kerala,0.03,24.81,42.55,43.25,69.54,5.0,4076.839256638358,1,1
2020-01-18,Kochi,Kerala,2.47,24.77,36.21,37.08,39.09,62.3,3624.8647016079253,1,1
2020-01-19,Kochi,Kerala,0.63,23.9,44.6,37.07,49.09,262.1,2945.0388188899105,1,1
2020-01-20,Kochi,Kerala,0.17,24.6,33.91,14.73,58.32,718.4,3957.4498436914055,1,0
2020-01-21,Kochi,Kerala,0.12,22.05,52.0,26.74,72.95,5.7,3623.201033878171,1,1
2020-01-22,Kochi,Kerala,4.28,23.69,39.31,49.48,75.73,21.7,3240.0624008545965,1,1
2020-01-23,Kochi,Kerala,0.02,21.57,51.91,27.49,56.83,372.9,3210.779888109882,1,0
2020-01-24,Kochi,Kerala,0.02,22.28,43.14,43.83,85.15,465.2,3671.7124158595607,1,0
2020-01-25,Kochi,Kerala,0.17,25.38,47.41,29.41,50.87,5.0,3565.118495278266,1,1
2020-01-26,Kochi,Kerala,1.62,25.21,60.94,32.08,59.08,342.7,3141.7232834050383,1,1
2020-01-27,Kochi,Kerala,0.32,23.46,44.1,43.73,87.01,384.4,4372.458603323481,1,1
2020-01-28,Kochi,Kerala,0.13,21.66,55.67,39.79,96.27,5.0,3524.5474314281446,1,1
2020-01-29,Kochi,Kerala,0.01,26.57,50.79,29.62,69.68,20.4,3337.794385231111,1,0
2020-01-30,Kochi,Kerala,0.61,21.63,51.39,42.4,49.48,354.5,3614.895886728361,1,1
2020-01-31,Kochi,Kerala,0.63,26.03,43.99,50.72,60.69,5.0,3720.7800574511066,1,1
2020-02-01,Kochi,Kerala,1.82,23.52,41.98,29.75,40.64,170.9,3583.0683363278463,1,1
2020-02-02,Kochi,Kerala,5.45,27.04,42.28,27.89,55.89,5.0,3362.43147184489,1,1
2020-02-03,Kochi,Kerala,1.3,25.67,47.99,34.52,56.51,824.6,3501.507674820106,1,0
2020-02-04,Kochi,Kerala,0.11,24.38,30.34,30.19,43.49,5.0,3670.7591697068483,1,1
2020-02-05,Kochi,Kerala,3.87,21.79,32.11,52.83,44.29,433.3,3527.8854587436476,1,1
2020-02-06,Kochi,Kerala,0.27,24.94,39.41,19.71,64.02,5.0,4419.2697181629155,1,1
2020-02-07,Kochi,Kerala,1.19,24.66,27.49,17.73,79.24,13.1,3442.0223335105925,1,0
2020-02-08,Kochi,Kerala,3.87,24.76,35.87,25.68,48.28,406.7,3437.4998112371513,1,0
2020-02-09,Kochi,Kerala,0.68,24.47,46.76,37.23,57.79,274.2,3198.760934892416,1,0
2020-02-10,Kochi,Kerala,0.08,25.01,48.57,39.41,73.67,219.8,3579.9612386063122,1,0
2020-02-11,Kochi,Kerala,0.41,25.36,37.11,37.34,100.0,137.6,3343.8281574784583,1,0
2020-02-12,Kochi,Kerala,0.01,24.04,39.21,14.13,48.64,5.0,4479.8940276430585,1,1
2020-02-13,Kochi,Kerala,0.38,26.45,37.18,43.3,55.77,60.5,3765.2218663276653,1,0
2020-02-14,Kochi,Kerala,0.93,24.86,32.83,34.72,33.2,116.8,3606.0668990264508,1,0
2020-02-15,Kochi,Kerala,0.31,26.97,50.4,34.71,73.91,475.1,3029.6353809080333,1,0
2020-02-16,Kochi,Kerala,0.0,26.91,35.51,20.94,66.9,228.6,3631.2878573139665,1,1
2020-02-17,Kochi,Kerala,0.04,23.51,40.36,30.46,86.72,102.1,4042.0539454620016,1,1
2020-02-18,Kochi,Kerala,0.46,26.32,29.72,19.82,72.59,235.0,3237.9376316066787,1,1
2020-02-19,Kochi,Kerala,0.57,26.92,22.0,22.14,62.39,220.3,3593.6391001442935,1,1
2020-02-20,Kochi,Kerala,1.9,25.14,52.19,24.2,59.06,305.0,3394.8921096172903,1,0
2020-02-21,Kochi,Kerala,0.48,25.47,41.31,27.1,56.16,506.3,3582.3513982094546,1,0
2020-02-22,Kochi,Kerala,0.13,28.84,41.58,22.36,81.47,334.5,3451.6835236514635,1,1
2020-02-23,Kochi,Kerala,3.37,23.61,42.3,35.65,87.76,275.8,3467.1050985253823,1,1
2020-02-24,Kochi,Kerala,0.53,24.53,47.73,23.0,39.69,145.5,2844.7455741483113,1,1
2020-02-25,Kochi,Kerala,0.03,25.2,46.16,17.88,70.71,5.0,2899.484600467589,1,0
2020-02-26,Kochi,Kerala,9.16,28.37,45.52,42.96,60.26,5.0,3075.831598006553,1,1
2020-02-27,Kochi,Kerala,0.03,25.33,34.01,33.22,40.47,338.9,3992.315436777725,1,1
2020-02-28,Kochi,Kerala,0.02,24.87,43.45,20.21,53.8,171.4,3074.573999404007,1,1
2020-02-29,Kochi,Kerala,0.15,24.48,48.02,14.13,39.48,787.3,3612.3661032076925,1,0
2020-03-01,Kochi,Kerala,0.03,23.85,41.9,13.84,96.69,5.0,3135.7897008054733,1,1
2020-03-02,Kochi,Kerala,0.37,29.83,39.94,17.09,26.45,176.8,3272.0463557739495,1,0
2020-03-03,Kochi,Kerala,0.22,26.74,41.22,19.16,69.99,253.8,3776.5264423152807,1,0
2020-03-04,Kochi,Kerala,1.6,25.19,35.3,38.83,65.27,579.8,3573.027353655679,1,0
2020-03-05,Kochi,Kerala,0.62,26.49,55.59,31.65,55.43,5.0,3932.967689644864,1,0
2020-03-06,Kochi,Kerala,0.41,23.5,43.31,29.93,49.1,965.2,3357.2942299384486,1,0
2020-03-07,Kochi,Kerala,0.22,23.52,37.67,40.01,50.57,5.0,3969.08904033314,1,1
2020-03-08,Kochi,Kerala,0.27,26.23,37.32,20.26,44.33,64.6,2952.7032085098976,1,1
2020-03-09,Kochi,Kerala,2.15,29.21,38.4,34.68,64.69,173.8,3771.33021539775,1,1
2020-03-10,Kochi,Kerala,0.01,26.19,32.81,21.95,50.67,5.0,3918.8197541454538,1,1
2020-03-11,Kochi,Kerala,4.66,25.76,48.57,26.94,75.17,176.3,3061.343158179193,1,1
2020-03-12,Kochi,Kerala,0.16,27.27,61.66,44.43,55.39,154.6,3206.6932868510103,1,0
2020-03-13,Kochi,Kerala,0.29,27.31,49.25,47.46,62.56,216.1,3838.6426455968976,1,0
2020-03-14,Kochi,Kerala,1.98,27.29,46.64,18.02,36.86,5.0,3274.661595109624,1,1
2020-03-15,Kochi,Kerala,2.24,27.36,33.96,27.18,68.81,428.5,3556.5818352328433,1,1
2020-03-16,Kochi,Kerala,1.67,26.09,42.36,32.25,57.73,240.6,3163.079333719917,1,0
2020-03-17,Kochi,Kerala,2.22,26.35,42.33,32.38,73.34,220.2,3310.4398944981276,1,0
2020-03-18,Kochi,Kerala,0.52,28.57,49.46,36.3,58.52,323.5,3271.773900709022,1,0
2020-03-19,Kochi,Kerala,0.15,27.96,37.16,29.37,58.59,5.0,3444.9387585030368,1,1
2020-03-20,Kochi,Kerala,0.77,25.58,37.15,5.0,52.79,131.3,3887.6870688193158,1,1
2020-03-21,Kochi,Kerala,10.42,26.92,51.96,38.14,47.73,5.0,3764.125266010413,1,0
2020-03-22,Kochi,Kerala,0.05,26.4,34.27,35.56,33.53,415.1,3652.6978086315025,1,1
2020-03-23,Kochi,Kerala,0.72,27.87,37.53,49.08,54.72,482.7,3946.764808973325,1,0
2020-03-24,Kochi,Kerala,1.78,28.52,48.22,24.99,68.21,7.4,3894.4301001243043,1,0
2020-03-25,Kochi,Kerala,0.05,26.65,38.59,37.37,45.0,357.0,3469.1140923974153,1,0
2020-03-26,Kochi,Kerala,0.16,29.35,37.62,33.63,58.93,5.0,3984.0052836642567,1,0
2020-03-27,Kochi,Kerala,2.0,28.35,42.58,66.14,64.28,135.8,2855.6373414475042,1,1
2020-03-28,Kochi,Kerala,0.69,27.78,29.88,26.59,81.82,362.8,3260.1650174873416,1,1
2020-03-29,Kochi,Kerala,0.13,30.03,52.17,34.66,40.03,5.0,3029.085115723487,1,1
2020-03-30,Kochi,Kerala,3.62,26.39,35.56,31.96,67.55,568.5,3525.779808247268,1,0
2020-03-31,Kochi,Kerala,2.34,27.4,47.03,35.24,28.5,14.3,3527.7252667314488,1,0
2020-04-01,Kochi,Kerala,0.51,28.19,48.32,34.41,54.49,31.7,3851.122054366213,1,1
2020-04-02,Kochi,Kerala,0.05,26.79,55.47,21.61,64.25,5.0,3611.40192092859,1,0
2020-04-03,Kochi,Kerala,1.95,29.18,62.21,45.46,56.14,252.7,3892.7448069422176,1,1
2020-04-04,Kochi,Kerala,7.53,28.88,49.68,34.69,58.2,663.9,3667.093700702631,1,0
2020-04-05,Kochi,Kerala,4.15,30.93,49.59,66.03,42.11,43.2,3639.031918542647,1,1
2020-04-06,Kochi,Kerala,2.44,29.92,54.55,39.0,45.59,672.3,3709.854581926632,1,0
2020-04-07,Kochi,Kerala,0.0,28.51,50.38,30.31,47.27,5.0,3577.746284892308,1,0
2020-04-08,Kochi,Kerala,4.75,29.45,40.23,48.46,55.98,120.0,2857.2214291687246,1,0
2020-04-09,Kochi,Kerala,8.52,26.16,54.19,51.93,54.46,337.5,3336.6237841847683,1,0
2020-04-10,Kochi,Kerala,0.85,28.11,38.86,34.1,77.37,194.8,3121.0526121996145,1,0
2020-04-11,Kochi,Kerala,0.15,29.48,42.15,37.78,56.41,136.5,3992.9570954862243,1,0
2020-04-12,Kochi,Kerala,3.9,28.26,41.97,50.04,49.29,46.0,3644.846585034283,1,0
2020-04-13,Kochi,Kerala,1.7,27.72,55.5,32.11,66.77,171.6,4087.149307456394,1,0
2020-04-14,Kochi,Kerala,0.0,30.73,39.47,24.06,60.15,250.1,4232.08418128842,1,0
2020-04-15,Kochi,Kerala,0.02,29.64,45.55,30.45,63.69,241.4,3714.565473419775,1,0
2020-04-16,Kochi,Kerala,0.17,33.75,39.52,31.13,37.57,284.9,3345.134470002496,1,1
2020-04-17,Kochi,Kerala,0.4,30.13,31.08,48.69,42.12,708.6,3702.066459624638,1,0
2020-04-18,Kochi,Kerala,0.42,28.96,28.94,41.55,58.78,104.6,3625.4608517283687,1,0
2020-04-19,Kochi,Kerala,3.91,30.01,49.4,31.13,42.78,276.7,3140.4692911593193,1,0
2020-04-20,Kochi,Kerala,3.57,28.91,41.67,52.4,65.29,351.7,3291.2699163271277,1,0
2020-04-21,Kochi,Kerala,5.72,29.31,51.14,19.03,51.15,5.0,3806.479436148655,1,1
2020-04-22,Kochi,Kerala,10.71,29.38,41.47,25.32,89.17,343.8,3257.7947677687253,1,0
2020-04-23,Kochi,Kerala,0.36,29.21,50.14,14.0,83.96,304.7,3123.6030851834134,1,1
2020-04-24,Kochi,Kerala,0.91,30.07,45.78,26.09,44.79,5.0,3337.04462714399,1,1
2020-04-25,Kochi,Kerala,0.66,29.62,55.41,25.19,63.67,233.4,3999.918407192369,1,0
2020-04-26,Kochi,Kerala,0.39,28.68,43.93,21.64,78.54,343.4,3975.364451486743,1,0
2020-04-27,Kochi,Kerala,2.35,27.73,39.68,21.84,70.91,301.2,3433.9395254460705,1,0
2020-04-28,Kochi,Kerala,0.87,27.43,49.48,34.47,88.62,504.4,3786.32453264607,1,0
2020-04-29,Kochi,Kerala,0.91,30.47,27.98,30.36,44.7,280.4,3648.4868481093163,1,0
2020-04-30,Kochi,Kerala,0.0,30.03,39.1,27.53,39.84,371.8,4364.218612842486,1,1
2020-05-01,Kochi,Kerala,0.43,29.21,49.95,34.16,59.2,575.9,3845.160916761749,1,1
2020-05-02,Kochi,Kerala,0.62,29.66,67.66,22.33,64.47,24.9,3810.3892150797215,1,0
2020-05-03,Kochi,Kerala,0.06,30.57,44.12,37.63,65.84,314.7,3650.8690724098783,1,0
2020-05-04,Kochi,Kerala,2.57,32.77,39.85,36.33,55.2,777.9,3242.657858383884,1,0
2020-05-05,Kochi,Kerala,0.72,28.22,44.42,9.05,63.61,99.9,3879.963291040921,1,0
2020-05-06,Kochi,Kerala,0.36,29.28,61.06,37.78,44.88,5.0,3408.1676542514415,1,1
2020-05-07,Kochi,Kerala,0.16,29.26,48.98,39.68,72.14,202.1,2891.4145881176737,1,1
2020-05-08,Kochi,Kerala,2.37,28.84,50.8,30.52,61.12,561.8,3417.3368942185725,1,1
2020-05-09,Kochi,Kerala,2.62,32.62,55.52,35.0,86.91,5.0,3628.217939126921,1,0
2020-05-10,Kochi,Kerala,0.02,28.86,53.77,40.59,64.09,5.0,3697.648501124606,1,1
2020-05-11,Kochi,Kerala,0.14,30.11,58.19,31.48,47.71,548.5,3259.041758838525,1,1
2020-05-12,Kochi,Kerala,9.72,33.04,51.13,42.4,71.87,5.0,3243.074286149765,1,1
2020-05-13,Kochi,Kerala,0.02,31.4,49.19,5.0,62.68,442.6,3464.094918826997,1,0
2020-05-14,Kochi,Kerala,3.76,31.35,56.61,36.63,46.53,5.0,3766.3309340583905,1,1
2020-05-15,Kochi,Kerala,0.98,30.96,58.55,27.83,67.01,401.8,2902.6769427830027,1,1
2020-05-16,Kochi,Kerala,0.88,32.05,60.62,33.1,55.61,477.1,3374.118412466443,1,0
2020-05-17,Kochi,Kerala,1.91,33.65,54.19,31.97,59.19,417.2,3566.3741746578357,1,0
2020-05-18,Kochi,Kerala,2.27,29.14,44.79,32.8,89.86,123.2,3307.214078933172,1,0
2020-05-19,Kochi,Kerala,0.76,29.38,70.1,36.52,43.41,237.4,3796.143836066962,1,1
2020-05-20,Kochi,Kerala,0.38,30.11,54.55,23.32,44.5,5.0,3186.2441953565044,1,1
2020-05-21,Kochi,Kerala,0.3,29.16,23.1,19.8,52.92,68.4,3285.2601042487977,1,1
2020-05-22,Kochi,Kerala,11.03,30.93,41.57,38.23,48.52,301.0,3169.38022338294,1,0
2020-05-23,Kochi,Kerala,0.35,30.35,49.41,29.44,46.99,271.1,3169.2731575329653,1,0
2020-05-24,Kochi,Kerala,0.07,31.91,42.69,55.26,73.29,641.3,4148.502741228501,1,0
2020-05-25,Kochi,Kerala,0.67,30.94,44.68,36.12,62.27,332.6,3633.720151061875,1,1
2020-05-26,Kochi,Kerala,0.26,29.48,61.16,31.22,50.65,63.6,3251.8643426339554,1,0
2020-05-27,Kochi,Kerala,5.34,30.85,43.51,45.34,64.4,329.6,3457.6400544770086,1,0
2020-05-28,Kochi,Kerala,11.9,31.03,56.88,39.6,71.89,103.0,3593.925645806483,1,0
2020-05-29,Kochi,Kerala,2.8,31.83,45.46,24.17,68.28,377.9,3888.29846621722,1,1
2020-05-30,Kochi,Kerala,0.61,33.68,55.2,26.9,64.31,296.4,3182.7341176843165,1,0
2020-05-31,Kochi,Kerala,7.55,31.62,57.29,32.82,44.14,347.5,3445.377774712334,1,1
2020-06-01,Kochi,Kerala,12.92,27.91,60.89,40.3,48.28,519.9,3483.285883529011,1,0
